Function,Algorithm,Run,Fitness
High Conditioned Elliptic,ICBO,18,2.247352e-192
High Conditioned Elliptic,ICBO,19,4.806414e-192
High Conditioned Elliptic,ICBO,20,8.909809e-192
High Conditioned Elliptic,ICBO,21,3.466501e-192
High Conditioned Elliptic,ICBO,22,1.778184e-191
High Conditioned Elliptic,ICBO,23,4.833122e-192
High Conditioned Elliptic,ICBO,24,1.291529e-192
High Conditioned Elliptic,ICBO,25,1.458331e-192
High Conditioned Elliptic,ICBO,26,1.242606e-191
High Conditioned Elliptic,ICBO,27,3.062404e-191
High Conditioned Elliptic,ICBO,28,1.188344e-191
High Conditioned Elliptic,ICBO,29,4.637425e-192
High Conditioned Elliptic,ICBO,30,1.295990e-191
High Conditioned Elliptic,ICBO-Enhanced,1,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,2,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,3,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,4,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,5,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,6,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,7,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,8,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,9,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,10,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,11,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,12,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,13,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,14,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,15,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,16,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,17,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,18,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,19,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,20,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,21,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,22,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,23,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,24,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,25,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,26,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,27,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,28,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,29,0.000000e+00
High Conditioned Elliptic,ICBO-Enhanced,30,0.000000e+00
High Conditioned Elliptic,EDCBO-Fixed,1,2.079264e+04
High Conditioned Elliptic,EDCBO-Fixed,2,1.535713e+04
High Conditioned Elliptic,EDCBO-Fixed,3,8.027209e+03
High Conditioned Elliptic,EDCBO-Fixed,4,1.176263e+04
High Conditioned Elliptic,EDCBO-Fixed,5,5.218184e+03
High Conditioned Elliptic,EDCBO-Fixed,6,2.011808e+03
High Conditioned Elliptic,EDCBO-Fixed,7,5.716728e+03
High Conditioned Elliptic,EDCBO-Fixed,8,1.014927e+04
High Conditioned Elliptic,EDCBO-Fixed,9,6.589732e+03
High Conditioned Elliptic,EDCBO-Fixed,10,2.348543e+04
High Conditioned Elliptic,EDCBO-Fixed,11,9.331462e+03
High Conditioned Elliptic,EDCBO-Fixed,12,3.993532e+03
High Conditioned Elliptic,EDCBO-Fixed,13,1.114877e+04
High Conditioned Elliptic,EDCBO-Fixed,14,1.242070e+04
High Conditioned Elliptic,EDCBO-Fixed,15,3.280979e+04
High Conditioned Elliptic,EDCBO-Fixed,16,8.589530e+03
High Conditioned Elliptic,EDCBO-Fixed,17,7.992992e+03
High Conditioned Elliptic,EDCBO-Fixed,18,1.059866e+03
High Conditioned Elliptic,EDCBO-Fixed,19,3.560340e+03
High Conditioned Elliptic,EDCBO-Fixed,20,1.634603e+04
High Conditioned Elliptic,EDCBO-Fixed,21,1.087691e+03
High Conditioned Elliptic,EDCBO-Fixed,22,4.610969e+03
High Conditioned Elliptic,EDCBO-Fixed,23,3.221839e+03
High Conditioned Elliptic,EDCBO-Fixed,24,3.165211e+04
High Conditioned Elliptic,EDCBO-Fixed,25,9.184777e+03
High Conditioned Elliptic,EDCBO-Fixed,26,2.994580e+03
High Conditioned Elliptic,EDCBO-Fixed,27,2.116291e+04
High Conditioned Elliptic,EDCBO-Fixed,28,1.566075e+04
High Conditioned Elliptic,EDCBO-Fixed,29,1.736817e+04
High Conditioned Elliptic,EDCBO-Fixed,30,1.298319e+04
Hybrid Function 1,Random,1,1.927974e+04
Hybrid Function 1,Random,2,2.053155e+04
Hybrid Function 1,Random,3,2.119761e+04
Hybrid Function 1,Random,4,2.061368e+04
Hybrid Function 1,Random,5,2.154769e+04
Hybrid Function 1,Random,6,2.143442e+04
Hybrid Function 1,Random,7,1.882293e+04
Hybrid Function 1,Random,8,2.016579e+04
Hybrid Function 1,Random,9,1.823942e+04
Hybrid Function 1,Random,10,2.109572e+04
Hybrid Function 1,Random,11,2.029633e+04
Hybrid Function 1,Random,12,2.183243e+04
Hybrid Function 1,Random,13,1.781870e+04
Hybrid Function 1,Random,14,2.128919e+04
Hybrid Function 1,Random,15,2.030774e+04
Hybrid Function 1,Random,16,1.959558e+04
Hybrid Function 1,Random,17,1.791346e+04
Hybrid Function 1,Random,18,1.896723e+04
Hybrid Function 1,Random,19,2.118066e+04
Hybrid Function 1,Random,20,1.439022e+04
Hybrid Function 1,Random,21,2.019435e+04
Hybrid Function 1,Random,22,1.840601e+04
Hybrid Function 1,Random,23,2.004589e+04
Hybrid Function 1,Random,24,1.803583e+04
Hybrid Function 1,Random,25,1.978698e+04
Hybrid Function 1,Random,26,2.140435e+04
Hybrid Function 1,Random,27,1.779984e+04
Hybrid Function 1,Random,28,2.060493e+04
Hybrid Function 1,Random,29,1.994260e+04
Hybrid Function 1,Random,30,2.021437e+04
Hybrid Function 1,PSO,1,2.805775e+01
Hybrid Function 1,PSO,2,2.626683e+01
Hybrid Function 1,PSO,3,2.089407e+01
Hybrid Function 1,PSO,4,1.492436e+01
Hybrid Function 1,PSO,5,8.954625e+00
Hybrid Function 1,PSO,6,2.507281e+01
Hybrid Function 1,PSO,7,1.014858e+01
Hybrid Function 1,PSO,8,2.029712e+01
Hybrid Function 1,PSO,9,1.373041e+01
Hybrid Function 1,PSO,10,1.671528e+01
Hybrid Function 1,PSO,11,1.492435e+01
Hybrid Function 1,PSO,12,1.910319e+01
Hybrid Function 1,PSO,13,1.193948e+01
Hybrid Function 1,PSO,14,2.626687e+01
Hybrid Function 1,PSO,15,1.731226e+01
Hybrid Function 1,PSO,16,1.731222e+01
Hybrid Function 1,PSO,17,2.387893e+01
Hybrid Function 1,PSO,18,1.492435e+01
Hybrid Function 1,PSO,19,2.447594e+01
Hybrid Function 1,PSO,20,2.865473e+01
Hybrid Function 1,PSO,21,1.910315e+01
Hybrid Function 1,PSO,22,1.373042e+01
Hybrid Function 1,PSO,23,1.373041e+01
Hybrid Function 1,PSO,24,2.149107e+01
Hybrid Function 1,PSO,25,3.104264e+01
Hybrid Function 1,PSO,26,1.432739e+01
Hybrid Function 1,PSO,27,1.731225e+01
Hybrid Function 1,PSO,28,2.387898e+01
Hybrid Function 1,PSO,29,2.268498e+01
Hybrid Function 1,PSO,30,1.671525e+01
Hybrid Function 1,GWO,1,4.383003e-221
Hybrid Function 1,GWO,2,3.001597e+00
Hybrid Function 1,GWO,3,9.030785e-222
Hybrid Function 1,GWO,4,2.403828e-231
Hybrid Function 1,GWO,5,2.301487e-229
Hybrid Function 1,GWO,6,6.191525e-223
Hybrid Function 1,GWO,7,2.656854e-235
Hybrid Function 1,GWO,8,3.594122e-208
Hybrid Function 1,GWO,9,1.991483e-229
Hybrid Function 1,GWO,10,4.403282e-217
Hybrid Function 1,GWO,11,7.515599e-239
Hybrid Function 1,GWO,12,9.787028e-234
Hybrid Function 1,GWO,13,5.719498e-218
Hybrid Function 1,GWO,14,2.871372e+00
Hybrid Function 1,GWO,15,9.290942e-210
Hybrid Function 1,GWO,16,9.122731e-231
Hybrid Function 1,GWO,17,5.680904e-229
Hybrid Function 1,GWO,18,8.017311e-215
Hybrid Function 1,GWO,19,3.289968e-230
Hybrid Function 1,GWO,20,2.877468e-222
Hybrid Function 1,GWO,21,5.295541e-226
Hybrid Function 1,GWO,22,4.140654e-233
Hybrid Function 1,GWO,23,1.863526e-228
Hybrid Function 1,GWO,24,2.444838e-199
Hybrid Function 1,GWO,25,5.186722e-231
Hybrid Function 1,GWO,26,9.916287e-211
Hybrid Function 1,GWO,27,2.836027e+00
Hybrid Function 1,GWO,28,3.061725e+00
Hybrid Function 1,GWO,29,1.610627e-239
Hybrid Function 1,GWO,30,6.682814e-222
Hybrid Function 1,WOA,1,6.205581e-219
Hybrid Function 1,WOA,2,8.093794e-223
Hybrid Function 1,WOA,3,1.893804e-209
Hybrid Function 1,WOA,4,7.659322e-199
Hybrid Function 1,WOA,5,5.249278e-230
Hybrid Function 1,WOA,6,8.124652e-220
Hybrid Function 1,WOA,7,1.257009e-217
Hybrid Function 1,WOA,8,3.175866e-226
Hybrid Function 1,WOA,9,7.329282e-220
Hybrid Function 1,WOA,10,4.449896e-231
Hybrid Function 1,WOA,11,9.973396e-222
Hybrid Function 1,WOA,12,9.136005e-200
Hybrid Function 1,WOA,13,1.058685e-223
Hybrid Function 1,WOA,14,1.980310e-194
Hybrid Function 1,WOA,15,6.761673e-223
Hybrid Function 1,WOA,16,2.040461e-208
Hybrid Function 1,WOA,17,9.671499e-211
Hybrid Function 1,WOA,18,5.838061e-222
Hybrid Function 1,WOA,19,1.080618e-220
Hybrid Function 1,WOA,20,1.007086e-220
Hybrid Function 1,WOA,21,1.005101e-216
Hybrid Function 1,WOA,22,6.125008e-223
Hybrid Function 1,WOA,23,3.999474e-223
Hybrid Function 1,WOA,24,1.085057e-220
Hybrid Function 1,WOA,25,3.262469e-229
Hybrid Function 1,WOA,26,1.508686e-215
Hybrid Function 1,WOA,27,2.696927e-223
Hybrid Function 1,WOA,28,4.426381e-221
Hybrid Function 1,WOA,29,1.278456e-219
Hybrid Function 1,WOA,30,5.305067e-220
Hybrid Function 1,CBO,1,0.000000e+00
Hybrid Function 1,CBO,2,0.000000e+00
Hybrid Function 1,CBO,3,0.000000e+00
Hybrid Function 1,CBO,4,0.000000e+00
Hybrid Function 1,CBO,5,9.438515e+01
Hybrid Function 1,CBO,6,0.000000e+00
Hybrid Function 1,CBO,7,0.000000e+00
Hybrid Function 1,CBO,8,0.000000e+00
Hybrid Function 1,CBO,9,8.561937e+01
Hybrid Function 1,CBO,10,0.000000e+00
Hybrid Function 1,CBO,11,8.947138e-67
Hybrid Function 1,CBO,12,8.770321e+01
Hybrid Function 1,CBO,13,0.000000e+00
Hybrid Function 1,CBO,14,0.000000e+00
Hybrid Function 1,CBO,15,0.000000e+00
Hybrid Function 1,CBO,16,8.514467e+01
Hybrid Function 1,CBO,17,0.000000e+00
Hybrid Function 1,CBO,18,0.000000e+00
Hybrid Function 1,CBO,19,0.000000e+00
Hybrid Function 1,CBO,20,8.737463e+01
Hybrid Function 1,CBO,21,0.000000e+00
Hybrid Function 1,CBO,22,0.000000e+00
Hybrid Function 1,CBO,23,0.000000e+00
Hybrid Function 1,CBO,24,8.620486e+01
Hybrid Function 1,CBO,25,0.000000e+00
Hybrid Function 1,CBO,26,0.000000e+00
Hybrid Function 1,CBO,27,0.000000e+00
Hybrid Function 1,CBO,28,0.000000e+00
Hybrid Function 1,CBO,29,0.000000e+00
Hybrid Function 1,CBO,30,0.000000e+00
Hybrid Function 1,ICBO,1,7.317112e+01
Hybrid Function 1,ICBO,2,5.115440e-185
Hybrid Function 1,ICBO,3,9.037183e+01
Hybrid Function 1,ICBO,4,9.809743e+01
Hybrid Function 1,ICBO,5,1.461265e-191
Hybrid Function 1,ICBO,6,9.265669e-04
Hybrid Function 1,ICBO,7,2.637612e-196
Hybrid Function 1,ICBO,8,1.591189e-164
Hybrid Function 1,ICBO,9,7.501597e-198
Hybrid Function 1,ICBO,10,1.547511e-197
Hybrid Function 1,ICBO,11,2.037915e-115
Hybrid Function 1,ICBO,12,9.557707e+01
Hybrid Function 1,ICBO,13,7.304206e+01
Hybrid Function 1,ICBO,14,3.423475e+01
Hybrid Function 1,ICBO,15,8.578946e+01
Hybrid Function 1,ICBO,16,1.405012e-197
Hybrid Function 1,ICBO,17,5.176513e+01
Hybrid Function 1,ICBO,18,3.862410e-179
Hybrid Function 1,ICBO,19,6.490083e-198
Hybrid Function 1,ICBO,20,1.390595e-81
Hybrid Function 1,ICBO,21,8.799704e+01
Hybrid Function 1,ICBO,22,2.733435e-124
Hybrid Function 1,ICBO,23,1.721293e-193
Hybrid Function 1,ICBO,24,9.654375e+01
Hybrid Function 1,ICBO,25,8.754663e+01
Hybrid Function 1,ICBO,26,3.092324e-197
Hybrid Function 1,ICBO,27,2.953975e-185
Hybrid Function 1,ICBO,28,1.008341e-180
Hybrid Function 1,ICBO,29,7.722034e+01
Hybrid Function 1,ICBO,30,1.868786e-172
Hybrid Function 1,ICBO-Enhanced,1,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,2,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,3,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,4,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,5,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,6,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,7,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,8,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,9,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,10,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,11,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,12,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,13,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,14,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,15,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,16,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,17,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,18,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,19,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,20,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,21,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,22,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,23,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,24,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,25,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,26,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,27,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,28,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,29,0.000000e+00
Hybrid Function 1,ICBO-Enhanced,30,0.000000e+00
Hybrid Function 1,EDCBO-Fixed,1,2.328152e+02
Hybrid Function 1,EDCBO-Fixed,2,2.531120e+02
Hybrid Function 1,EDCBO-Fixed,3,3.933836e+02
Hybrid Function 1,EDCBO-Fixed,4,3.402648e+02
Hybrid Function 1,EDCBO-Fixed,5,2.543031e+02
Hybrid Function 1,EDCBO-Fixed,6,2.644519e+02
Hybrid Function 1,EDCBO-Fixed,7,3.963651e+02
Hybrid Function 1,EDCBO-Fixed,8,2.041612e+02
Hybrid Function 1,EDCBO-Fixed,9,4.274090e+02
Hybrid Function 1,EDCBO-Fixed,10,3.904077e+02
Hybrid Function 1,EDCBO-Fixed,11,2.847464e+02
Hybrid Function 1,EDCBO-Fixed,12,3.587563e+02
Hybrid Function 1,EDCBO-Fixed,13,4.166747e+02
Hybrid Function 1,EDCBO-Fixed,14,2.357990e+02
Hybrid Function 1,EDCBO-Fixed,15,2.346061e+02
Hybrid Function 1,EDCBO-Fixed,16,3.480197e+02
Hybrid Function 1,EDCBO-Fixed,17,3.008665e+02
Hybrid Function 1,EDCBO-Fixed,18,1.134235e+02
Hybrid Function 1,EDCBO-Fixed,19,3.163869e+02
Hybrid Function 1,EDCBO-Fixed,20,5.461954e+02
Hybrid Function 1,EDCBO-Fixed,21,1.802839e+02
Hybrid Function 1,EDCBO-Fixed,22,4.274175e+02
Hybrid Function 1,EDCBO-Fixed,23,1.892379e+02
Hybrid Function 1,EDCBO-Fixed,24,1.552108e+02
Hybrid Function 1,EDCBO-Fixed,25,3.575764e+02
Hybrid Function 1,EDCBO-Fixed,26,4.017471e+02
Hybrid Function 1,EDCBO-Fixed,27,4.763632e+02
Hybrid Function 1,EDCBO-Fixed,28,2.698250e+02
Hybrid Function 1,EDCBO-Fixed,29,4.859067e+02
Hybrid Function 1,EDCBO-Fixed,30,1.653602e+02
Hybrid Function 2,Random,1,2.334490e+06
Hybrid Function 2,Random,2,3.854024e+06
Hybrid Function 2,Random,3,6.018206e+06
Hybrid Function 2,Random,4,3.815845e+06
Hybrid Function 2,Random,5,3.237338e+06
Hybrid Function 2,Random,6,5.379961e+06
Hybrid Function 2,Random,7,3.397400e+06
Hybrid Function 2,Random,8,3.380691e+06
Hybrid Function 2,Random,9,4.503448e+06
Hybrid Function 2,Random,10,7.079817e+06
Hybrid Function 2,Random,11,7.085625e+06
Hybrid Function 2,Random,12,1.373920e+06
Hybrid Function 2,Random,13,3.701818e+06
Hybrid Function 2,Random,14,5.788582e+06
Hybrid Function 2,Random,15,3.043805e+06
Hybrid Function 2,Random,16,5.372647e+06
Hybrid Function 2,Random,17,1.069119e+07
Hybrid Function 2,Random,18,2.667914e+06
Hybrid Function 2,Random,19,5.732294e+06
Hybrid Function 2,Random,20,7.000348e+06
Hybrid Function 2,Random,21,8.729559e+06
Hybrid Function 2,Random,22,2.120711e+06
Hybrid Function 2,Random,23,6.182101e+06
Hybrid Function 2,Random,24,6.965741e+06
Hybrid Function 2,Random,25,5.593828e+06
Hybrid Function 2,Random,26,5.247858e+06
Hybrid Function 2,Random,27,4.525680e+06
Hybrid Function 2,Random,28,3.538610e+06
Hybrid Function 2,Random,29,4.626950e+06
Hybrid Function 2,Random,30,4.990511e+06
Hybrid Function 2,PSO,1,1.198301e+01
Hybrid Function 2,PSO,2,1.249366e+01
Hybrid Function 2,PSO,3,6.192294e+01
Hybrid Function 2,PSO,4,1.343229e+01
Hybrid Function 2,PSO,5,1.185092e+01
Hybrid Function 2,PSO,6,1.192829e+01
Hybrid Function 2,PSO,7,1.293358e+01
Hybrid Function 2,PSO,8,1.580833e+01
Hybrid Function 2,PSO,9,1.267205e+01
Hybrid Function 2,PSO,10,1.220967e+01
Hybrid Function 2,PSO,11,6.226402e+01
Hybrid Function 2,PSO,12,1.225762e+01
Hybrid Function 2,PSO,13,9.362830e+01
Hybrid Function 2,PSO,14,1.389735e+01
Hybrid Function 2,PSO,15,1.287831e+01
Hybrid Function 2,PSO,16,1.337143e+01
Hybrid Function 2,PSO,17,1.194078e+01
Hybrid Function 2,PSO,18,1.622545e+01
Hybrid Function 2,PSO,19,1.191727e+01
Hybrid Function 2,PSO,20,1.026917e+01
Hybrid Function 2,PSO,21,1.268542e+01
Hybrid Function 2,PSO,22,1.192328e+01
Hybrid Function 2,PSO,23,1.106179e+01
Hybrid Function 2,PSO,24,1.341826e+01
Hybrid Function 2,PSO,25,1.262373e+01
Hybrid Function 2,PSO,26,1.193994e+01
Hybrid Function 2,PSO,27,4.915778e+01
Hybrid Function 2,PSO,28,1.299649e+01
Hybrid Function 2,PSO,29,2.888303e+02
Hybrid Function 2,PSO,30,1.556817e+01
Hybrid Function 2,GWO,1,6.123474e+00
Hybrid Function 2,GWO,2,5.634990e+00
Hybrid Function 2,GWO,3,6.105284e+00
Hybrid Function 2,GWO,4,6.520484e+00
Hybrid Function 2,GWO,5,6.532214e+00
Hybrid Function 2,GWO,6,6.107160e+00
Hybrid Function 2,GWO,7,6.113898e+00
Hybrid Function 2,GWO,8,6.104828e+00
Hybrid Function 2,GWO,9,5.623136e+00
Hybrid Function 2,GWO,10,6.084128e+00
Hybrid Function 2,GWO,11,6.845721e+00
Hybrid Function 2,GWO,12,6.116574e+00
Hybrid Function 2,GWO,13,6.114083e+00
Hybrid Function 2,GWO,14,6.128932e+00
Hybrid Function 2,GWO,15,5.596090e+00
Hybrid Function 2,GWO,16,5.666703e+00
Hybrid Function 2,GWO,17,5.571847e+00
Hybrid Function 2,GWO,18,6.102008e+00
Hybrid Function 2,GWO,19,6.101315e+00
Hybrid Function 2,GWO,20,6.093696e+00
Hybrid Function 2,GWO,21,6.069641e+00
Hybrid Function 2,GWO,22,6.106769e+00
Hybrid Function 2,GWO,23,6.099280e+00
Hybrid Function 2,GWO,24,5.632898e+00
Hybrid Function 2,GWO,25,6.125831e+00
Hybrid Function 2,GWO,26,6.116960e+00
Hybrid Function 2,GWO,27,6.123930e+00
Hybrid Function 2,GWO,28,6.104300e+00
Hybrid Function 2,GWO,29,6.106454e+00
Hybrid Function 2,GWO,30,5.631573e+00
Hybrid Function 2,WOA,1,6.068109e+00
Hybrid Function 2,WOA,2,5.991804e+00
Hybrid Function 2,WOA,3,5.833165e+00
Hybrid Function 2,WOA,4,5.782565e+00
Hybrid Function 2,WOA,5,5.984470e+00
Hybrid Function 2,WOA,6,6.115209e+00
Hybrid Function 2,WOA,7,6.077111e+00
Hybrid Function 2,WOA,8,5.903801e+00
Hybrid Function 2,WOA,9,6.078902e+00
Hybrid Function 2,WOA,10,6.124624e+00
Hybrid Function 2,WOA,11,6.051339e+00
Hybrid Function 2,WOA,12,6.101367e+00
Hybrid Function 2,WOA,13,6.015763e+00
Hybrid Function 2,WOA,14,6.001440e+00
Hybrid Function 2,WOA,15,6.045639e+00
Hybrid Function 2,WOA,16,6.088991e+00
Hybrid Function 2,WOA,17,6.828029e+00
Hybrid Function 2,WOA,18,5.973364e+00
Hybrid Function 2,WOA,19,6.117164e+00
Hybrid Function 2,WOA,20,6.084108e+00
Hybrid Function 2,WOA,21,5.933856e+00
Hybrid Function 2,WOA,22,5.933842e+00
Hybrid Function 2,WOA,23,6.073306e+00
Hybrid Function 2,WOA,24,6.118949e+00
Hybrid Function 2,WOA,25,5.793916e+00
Hybrid Function 2,WOA,26,6.073701e+00
Hybrid Function 2,WOA,27,5.902144e+00
Hybrid Function 2,WOA,28,6.020177e+00
Hybrid Function 2,WOA,29,5.965318e+00
Hybrid Function 2,WOA,30,5.945260e+00
Hybrid Function 2,CBO,1,6.996522e+00
Hybrid Function 2,CBO,2,7.000000e+00
Hybrid Function 2,CBO,3,7.000000e+00
Hybrid Function 2,CBO,4,7.000000e+00
Hybrid Function 2,CBO,5,7.000000e+00
Hybrid Function 2,CBO,6,7.000000e+00
Hybrid Function 2,CBO,7,6.996686e+00
Hybrid Function 2,CBO,8,7.000000e+00
Hybrid Function 2,CBO,9,7.000000e+00
Hybrid Function 2,CBO,10,6.999357e+00
Hybrid Function 2,CBO,11,6.999255e+00
Hybrid Function 2,CBO,12,7.000000e+00
Hybrid Function 2,CBO,13,7.000000e+00
Hybrid Function 2,CBO,14,6.999865e+00
Hybrid Function 2,CBO,15,7.000000e+00
Hybrid Function 2,CBO,16,7.000000e+00
Hybrid Function 2,CBO,17,7.000000e+00
Hybrid Function 2,CBO,18,7.000000e+00
Hybrid Function 2,CBO,19,6.998641e+00
Hybrid Function 2,CBO,20,7.000000e+00
Hybrid Function 2,CBO,21,7.000000e+00
Hybrid Function 2,CBO,22,6.999844e+00
Hybrid Function 2,CBO,23,7.000000e+00
Hybrid Function 2,CBO,24,6.999985e+00
Hybrid Function 2,CBO,25,6.999784e+00
Hybrid Function 2,CBO,26,6.984342e+00
Hybrid Function 2,CBO,27,6.999969e+00
Hybrid Function 2,CBO,28,6.999998e+00
Hybrid Function 2,CBO,29,6.998893e+00
Hybrid Function 2,CBO,30,7.000000e+00
Hybrid Function 2,ICBO,1,7.000000e+00
Hybrid Function 2,ICBO,2,7.000000e+00
Hybrid Function 2,ICBO,3,7.000000e+00
Hybrid Function 2,ICBO,4,7.000000e+00
Hybrid Function 2,ICBO,5,7.000000e+00
Hybrid Function 2,ICBO,6,7.000000e+00
Hybrid Function 2,ICBO,7,7.000000e+00
Hybrid Function 2,ICBO,8,6.994480e+00
Hybrid Function 2,ICBO,9,7.000000e+00
Hybrid Function 2,ICBO,10,7.000000e+00
Hybrid Function 2,ICBO,11,7.000000e+00
Hybrid Function 2,ICBO,12,7.000000e+00
Hybrid Function 2,ICBO,13,7.000000e+00
Hybrid Function 2,ICBO,14,7.000000e+00
Hybrid Function 2,ICBO,15,7.000000e+00
Hybrid Function 2,ICBO,16,7.000000e+00
Hybrid Function 2,ICBO,17,7.000000e+00
Hybrid Function 2,ICBO,18,7.000000e+00
Hybrid Function 2,ICBO,19,7.000000e+00
Hybrid Function 2,ICBO,20,7.000000e+00
Hybrid Function 2,ICBO,21,7.000000e+00
Hybrid Function 2,ICBO,22,6.999977e+00
Hybrid Function 2,ICBO,23,7.000000e+00
Hybrid Function 2,ICBO,24,7.000000e+00
Hybrid Function 2,ICBO,25,6.999970e+00
Hybrid Function 2,ICBO,26,7.000000e+00
Hybrid Function 2,ICBO,27,7.000000e+00
Hybrid Function 2,ICBO,28,7.000000e+00
Hybrid Function 2,ICBO,29,7.000000e+00
Hybrid Function 2,ICBO,30,7.000000e+00
Hybrid Function 2,ICBO-Enhanced,1,6.998539e+00
Hybrid Function 2,ICBO-Enhanced,2,6.995904e+00
Hybrid Function 2,ICBO-Enhanced,3,6.999997e+00
Hybrid Function 2,ICBO-Enhanced,4,6.997284e+00
Hybrid Function 2,ICBO-Enhanced,5,6.997195e+00
Hybrid Function 2,ICBO-Enhanced,6,6.999767e+00
Hybrid Function 2,ICBO-Enhanced,7,6.999997e+00
Hybrid Function 2,ICBO-Enhanced,8,6.994880e+00
Hybrid Function 2,ICBO-Enhanced,9,6.999912e+00
Hybrid Function 2,ICBO-Enhanced,10,6.999968e+00
Hybrid Function 2,ICBO-Enhanced,11,6.997182e+00
Hybrid Function 2,ICBO-Enhanced,12,6.999996e+00
Hybrid Function 2,ICBO-Enhanced,13,6.999996e+00
Hybrid Function 2,ICBO-Enhanced,14,6.999964e+00
Hybrid Function 2,ICBO-Enhanced,15,6.997118e+00
Hybrid Function 2,ICBO-Enhanced,16,6.997093e+00
Hybrid Function 2,ICBO-Enhanced,17,6.999926e+00
Hybrid Function 2,ICBO-Enhanced,18,6.984452e+00
Hybrid Function 2,ICBO-Enhanced,19,6.999980e+00
Hybrid Function 2,ICBO-Enhanced,20,6.999123e+00
Hybrid Function 2,ICBO-Enhanced,21,6.995401e+00
Hybrid Function 2,ICBO-Enhanced,22,6.999593e+00
Hybrid Function 2,ICBO-Enhanced,23,6.994704e+00
Hybrid Function 2,ICBO-Enhanced,24,6.999328e+00
Hybrid Function 2,ICBO-Enhanced,25,6.999171e+00
Hybrid Function 2,ICBO-Enhanced,26,6.992933e+00
Hybrid Function 2,ICBO-Enhanced,27,6.999937e+00
Hybrid Function 2,ICBO-Enhanced,28,6.999993e+00
Hybrid Function 2,ICBO-Enhanced,29,6.999586e+00
Hybrid Function 2,ICBO-Enhanced,30,6.999724e+00
Hybrid Function 2,EDCBO-Fixed,1,5.172476e+01
Hybrid Function 2,EDCBO-Fixed,2,1.466526e+01
Hybrid Function 2,EDCBO-Fixed,3,8.939653e+01
Hybrid Function 2,EDCBO-Fixed,4,1.117398e+01
Hybrid Function 2,EDCBO-Fixed,5,9.821192e+00
Hybrid Function 2,EDCBO-Fixed,6,1.615920e+01
Hybrid Function 2,EDCBO-Fixed,7,1.419019e+01
